id,datetime_tz_BRT,type,label,market_model_type,order_type,sent_amount,sent_currency,sent_value_BRL,sent_address,received_amount,received_currency,received_value_BRL,received_address,fee_amount,fee_currency,fee_value_BRL;;;;;;;;;;;;;;;;
ea5a2d7e3f4b74c13215519af5643a97,2024-01-23-09:07:24,Receive,Payment,PAY,,0,,0,,0.01639215,USDT,0.0812017606707,,0,,0;;;;;;;;;;;;;;;;
1a60c468b726c7d72ff1bf9cadeb3bdd,2024-03-11-10:49:36,Deposit,,FIAT,,0,,0,,2000,BRL,1998.117384364011,,0,BRL,0;;;;;;;;;;;;;;;;
d8e0e9074209ed43ca886dc9ad3dacea,2024-03-11-10:57:48,Buy,,CONVERT,,2000,BRL,1983.981270500954,,0.00554041,BTC,1988.245474151026,,0,,0;;;;;;;;;;;;;;;;
ca35ba719771f0737b19ae54500c244b,2024-03-11-15:55:17,Deposit,,FIAT,,0,,0,,2000,BRL,1998.117384364011,,0,BRL,0;;;;;;;;;;;;;;;;
f94e74dbbbe94aea11460acd6efb3ff1,2024-03-11-15:58:04,Buy,,CONVERT,,2000,BRL,1983.981270500954,,0.00547809,BTC,1965.881163087519,,0,,0;;;;;;;;;;;;;;;;
a38d05468ac2d587eda20b50a7e47b55,2024-03-16-10:20:53,Deposit,,FIAT,,0,,0,,2000,BRL,1997.924088443463,,0,BRL,0;;;;;;;;;;;;;;;;
0937ddd52b1fd3b41f10efb1be9a0b0b,2024-03-16-10:35:58,Buy,,CONVERT,,2000,BRL,1979.468968147692,,0.00580015,BTC,1890.445956005719,,0,,0;;;;;;;;;;;;;;;;
024aa239f6cbf3c668ce2b775f2b91b2,2024-04-06-10:21:30,Receive,Payment,PAY,,0,,0,,0.01,FDUSD,0.050773496488,,0,,0;;;;;;;;;;;;;;;;
e8abd39eae5cd215853209559d1c1504,2024-06-04-20:47:42,Sell,,CONVERT,,0.00539433,BTC,2012.563137599267,,2000,BRL,2001.589028176082,,0,,0;;;;;;;;;;;;;;;;
394a09844da77ed636cdf4a41be007c4,2024-06-04-20:59:39,Withdrawal,,FIAT,,2000,BRL,2014.62077056749,,0,,0,,3.5,BRL,3.52558636293262;;;;;;;;;;;;;;;;
a75aea0e2d32985cc7a5224bcc5e2d1e,2024-08-05-19:36:04,Deposit,,FIAT,,0,,0,,1000,BRL,999.1108972385335,,0,BRL,0;;;;;;;;;;;;;;;;
609e3dec972515119883112d1e3176cd,2024-08-05-20:28:07,Buy,,CONVERT,,500,BRL,494.949232500881,,0.03532553,ETH,489.020592902469,,0,,0;;;;;;;;;;;;;;;;
3417227928fbf1f9455a590aa3c9d860,2024-08-05-20:42:15,Buy,,CONVERT,,500,BRL,494.949232500881,,0.00158706,BTC,490.343263856462,,0,,0;;;;;;;;;;;;;;;;
